,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
41992,False,22:31 13/10/2018,1.0,586,0.0,La NACION INSISTE Y CLARIN YA LE BAJÓ EL PULGAR HACE 2 SEMANAS. ,https://www.lanacion.com.ar/2181557-el-gobierno-comenzo-analizar-escenario-2019,nacionalista85,Jaime Rosemberg,Política,El Gobierno ya comenzó a analizar el escenario 2019,0.0063368953,0.02758618,64,51
63415,False,17:25 22/10/2018,,861,4.0,CLARIN ESTA DICIENDO QUE LA MULTA ES DE 40 MILLONES DE PESOS ...........EN QUE QUEDAMOS  LA NACION? ES 13 O 40 MILLONES?,https://www.lanacion.com.ar/2184183-ricardo-jaime-cumplira-pena-cuatro-anos-enriquecimiento,ciclon75,Hernán Cappiello,Política,Ricardo Jaime cumplirá una pena de cuatro años por enriquecimiento ilícito y pagará una multa de $13 millones,0.0015455409,0.010603035,120,98
28390,False,01:12 08/10/2018,,404,5.0,"La Nacion pone 46, pero ya tiene casi 49. ",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,nacionalista85,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.0010044497,0.0065003935999999995,42,33
485,True,08:36 25/09/2018,,21,0.0,"tan triste como real, deuda y estilo chic de Juliana , aguante La Nacion",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,d_casazza,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,72,59
1147,False,00:11 25/09/2018,3.0,21,17.0,"Si el acuerdo con  el FMI se cierra en los montos que ha dicho La Nacion entre 3 mil y 5 mil millones de dolares adicionales, para cubrir todo lo que resta del año y todo el 2019,  estalla la plaza cambiaria...",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,mbetuska,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,210,167
1496,True,21:50 24/09/2018,,21,0.0,"@Ligeti Clarin, LN , Infobae no? cuak",https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,gargamelx,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,,,37,31
3321,True,12:47 25/09/2018,2.0,30,0.0,"Por lo visto Ud. yo y elautor de esta nota sabemos muy poco de matemáticas, le adjunto el link de Wikipedia para que quede claro cual es el campo de los números primos:
https://es.wikipedia.org/wiki/Número_primo",https://www.lanacion.com.ar/2175221-a-89-anos-prestigioso-matematico-asegura-haber,igarcia oliver,Nora Bär,Sociedad,"A los 89 años, un prestigioso matemático asegura haber demostrado un problema centenario, pero muchos dudan",,,214,182
3342,True,15:04 25/09/2018,2.0,30,0.0,@Santiago_Chile Bienvenido al foro del este diario argentino ya que seguramente no debe haber donde opinar en Chile. ,https://www.lanacion.com.ar/2175221-a-89-anos-prestigioso-matematico-asegura-haber,omcriado,Nora Bär,Sociedad,"A los 89 años, un prestigioso matemático asegura haber demostrado un problema centenario, pero muchos dudan",,,117,99
3741,False,16:15 25/09/2018,,44,0.0,"Ojala La Nacion sea mas justa con Trump, a unque no guste de el. -derecho que respeto- Si precisan ayuda con la traduccion me ofrezco gratis ",https://www.lanacion.com.ar/2175414-no-esperaba-esa-reaccion-onu-se-rio,Susan27,,El Mundo,"""No esperaba esa reacción"": la ONU se rió de Trump cuando dijo que era el mejor presidente de la historia",,,141,115
3798,False,04:39 26/09/2018,,45,0.0,"El periodista dice que la religión catolica es la primera en Alemania, y se olvida de la protestante luterana.",https://www.lanacion.com.ar/2175386-alemania-iglesia-pidio-perdon-mas-3600-casos,chbattel,,El Mundo,Alemania: la Iglesia pidió perdón por los más de 3600 casos de abusos cometidos entre 1946 y 2014,,,110,92
4382,False,20:01 25/09/2018,,53,1.0,¿Y Magneto para cuando? Por lo que dicen el Nestor no era muy generoso que digamos.¿ Le habra regalado Multicanal o cuanto hubo que ponerse?,https://www.lanacion.com.ar/2175521-citan-paolo-rocca-marcelo-mindlin-cuadernos-corrupcion,herreraedu,Hernán Cappiello,Política,Citan a Paolo Rocca y a Marcelo Mindlin por la causa de los cuadernos,,,140,116
4401,False,19:15 25/09/2018,2.0,53,0.0,"ME sumo a los demas, quien escribió esta nota !!! ni siquiera le pasó el corrector. LN que pasa con sus editoriales? ",https://www.lanacion.com.ar/2175521-citan-paolo-rocca-marcelo-mindlin-cuadernos-corrupcion,zarseryei,Hernán Cappiello,Política,Citan a Paolo Rocca y a Marcelo Mindlin por la causa de los cuadernos,,,117,95
4402,False,19:14 25/09/2018,3.0,53,0.0,Sinceramente en que tipeó esta nota le pegaba a las teclas con el codo. Impresentable.,https://www.lanacion.com.ar/2175521-citan-paolo-rocca-marcelo-mindlin-cuadernos-corrupcion,caralbgon,Hernán Cappiello,Política,Citan a Paolo Rocca y a Marcelo Mindlin por la causa de los cuadernos,,,86,72
4753,False,22:55 26/09/2018,1.0,71,1.0,"EXISTE LA LIBERTAD DE EXPRESION EN LA NACIÓN??? O SOLO LA LIBERTAD DE COACCION ,PARA LOS COBARDES QUÉ NO LAS PUBLICAN??? UNA MADRE VENEZOLANA",https://www.lanacion.com.ar/2175843-en-onu-maduro-le-apunto-trump-presion,isevcik,,El Mundo,"En la ONU, Maduro le apuntó a Trump por la presión internacional sobre Venezuela",,,141,118
5830,False,18:00 27/09/2018,1.0,99,16.0,El título de esta nota se ha ganado el premio al descaro del siglo!!! Qué notable estulticia...,https://www.lanacion.com.ar/2176184-pobreza-indigencia-indec,elinus2,Francisco Jueguen,Economía,"La pobreza fue de 27,3% en el primer semestre y alcanza a 12 millones de personas",,,95,79
6131,False,10:50 28/09/2018,,103,0.0,"Si LN piensa seguir promocionando el ""salvajismo"" sería conveniente advertir de la crudeza de las imágenes.no todos estamos insensibilizados al ver como revientan a una persona con todo tipo de objetos y acaban apuñalandola.",https://www.lanacion.com.ar/2176220-eeuu-detienen-fisicoculturista-golpear-apunalar-su-novia,transilium,,El Mundo,EE.UU.: detienen a un fisicoculturista por golpear y apuñalar a su novia,,,224,191
6157,False,18:02 27/09/2018,5.0,105,0.0,"Esta periodista sigue escribiendo como si existiera la cortina de hierro. Habla de ""derechas"", ""conservadores"" y ""progresismo"", como si no hubiera candidatos y presidentes antisistema por todos lados. Y parece que por el solo hecho de ser mujer, segun el contenido de la nota, Ardern ya es mejor...",https://www.lanacion.com.ar/2176206-la-premier-nueva-zelanda-es-sensacion-mundial,sil2012,Charlotte Graham-McLay,El Mundo,"La premier de Nueva Zelanda es una sensación mundial, ¿y puertas adentro?",,,298,251
6164,False,09:09 28/09/2018,1.0,112,0.0,Aumenta la pobreza y para LN no es para que sea un titular... muy obvio.,https://www.lanacion.com.ar/2176224-mauricio-macri,jmarena,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,72,58
6298,True,06:38 28/09/2018,,112,0.0,linquea en el texto .. es de infobae ..,https://www.lanacion.com.ar/2176224-mauricio-macri,rasalghul,,Política,"Mauricio Macri, sobre el aumento de la pobreza: ""Refleja las turbulencias de los últimos meses""",,,39,31
8010,False,15:16 27/09/2018,4.0,114,1.0,"Dónde están los k para opinar de esta nota? Ah, cierto que están en lo del dolar desesperados por sembrar "".fake news""",https://www.lanacion.com.ar/2176197-confirmaron-procesamiento-gils-carbo-compra-del-edificio,amazona2,,Política,Confirmaron el procesamiento de Gils Carbó por la compra del edificio de la Procuración,,,118,97
8035,False,19:33 27/09/2018,3.0,116,0.0,MMMMMMMMMMMMMMMMMMMM ...............................MMMMMMMMMMMMMMMMMMM...................CUAN PROFUNDOS PENSAMIENTOS .........SERVIRAN DE GUIA PARA LAS MUJERES ARGENTINASSSS... VAYAAAAA!!!!!!!!!!!!!! QUE MUJER EJEMPLAAAARRRRRR........... DEJENSE DE JODERRRRRRRRRRRRR..............  LN ESTAN DERRAPANDO FIERO !!!!!!!!!!!!!!!!!!!!!!!!!!!!!  DANDO LUGAR A ESTAS  VEDETONGAS .............. POR FAVOOOOORRRRRRR!!!!!!!!!!!!!!!!!!!!!!!!!!!............................,https://www.lanacion.com.ar/2176228-florencia-pena-conto-mas-detalles-su-relacion,tomasjgray,,Sociedad,Florencia Peña contó más detalles de su relación abierta con Rodrigo Ponce,,,461,428
8158,False,08:58 29/09/2018,1.0,133,0.0,"Lamentablemente al igual que Mauri cuando antes de las elecciones la ministra de relaciones exteriores le vendio pescado podrido y le hizo apoyar a Hillary Clinton, La Nacion continua con su alianza al partido demócrata y su brazo informativo la cadena CNN Todavia estan a tiempo de enderezar el barco e comenzar a imformar como corresponde Sin partidismo ni ataduras Espero,por el bien de tan prestigioso diario que recapaciten",https://www.lanacion.com.ar/2176597-el-senado-votara-pliego-del-candidato-trump,polocarrasco,Rafael Mathus Ruiz,El Mundo,El candidato de Trump a la Corte deberá pasar una prueba de fuego ante el FBI,,,428,360
8960,True,16:40 29/09/2018,1.0,142,0.0,"@alberto_giusti  Alberto, está intentando convencer a actores de ese acting oficial llamado foro de LN.... pierde su tiempo. Slds.",https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,calcita,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,130,111
9352,True,18:38 28/09/2018,,142,0.0,"@OtroArgentoMas @cmancini2 como dije no me anoto en discusiones ldiotas e infantiles... sobre todo cuando están inspiradas en un periodista tan ldiota como reaccionario.
Vos seguí con la revolución de la alegria... igual los globos flotan",https://www.lanacion.com.ar/2176637-mauricio-macri-critico-agresiones-recibio-pareja-visito,cmancini2,,Política,Mauricio Macri criticó las agresiones que recibió una pareja a la que visitó en Machwitz,,,241,207
11211,True,00:14 30/09/2018,3.0,178,0.0,"@Mrce44 @etacarinae88 en este diario salió la nota, nombró al Banco Finansur (de Cristóbal) y a un tal Villarino",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,etacarinae88,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,112,94
11232,False,00:00 30/09/2018,5.0,178,8.0,"Desisto...Dulces sueños. Y buen domimgo ...Encima pago en LN para postear y me manda a suscribirme. Me otorgan el premio a la PARRILLI del mes 😃😂😂
..",https://www.lanacion.com.ar/2176929-fito-paez-hablo-kirchnerismo-nueva-york-nunca,mari_posita,,Sociedad,"Fito Páez habló sobre el kirchnerismo en Nueva York: ""Nunca pertenecí a ese movimiento""",,,152,127
11846,False,07:37 01/10/2018,,181,1.0,"Habiendo tantas noticias del ATP tour y finales/comienzos de torneos publican esta que es más bien extra-tenis! que desastre que son!!! Supongo que será fuertemente multado , Kyrgios lo fué por mucho menos y el español estuvo 100 veces más grosero. Ahora, pedir que se retire o que se traiga su propia toalla, cuando están insistiendo cada vez más con los 25 s entre saque y saque, o que directamente no usen toalla, es una p a v a d a. Que pasa si se te resbala la raqueta porque tenés la mano transpirada? Aplicarle otro warning?
Como consuelo para el grosero madrileño, terminó perdiendo con el quien fué finalmente el campeón del torneo, un japonés que le temblaron las piernas en el primer partido en el USO frente a Roger y fué un dolor de ojos, y cuyo jugador favorito es Marcelo Rios. Tenis generoso :)).",https://www.lanacion.com.ar/2177140-fernando-verdasco-centro-criticas-gesto-censurable-alcanzapelotas,Dianna,,Deportes,"Fernando Verdasco, en el centro de las críticas por un gesto censurable con un alcanzapelotas",,,815,670
13045,False,18:31 30/09/2018,6.0,203,0.0,"Usted Menem, a esta hora debería estar en la carcel, Bill Cosby en los EEUU tiene su edad, esta ciego y ayer entro en una carcel común por diez años....se da cuenta Menem en la impunidad que usted vive y todavía sus dichos se publican en los diarios, eso muestra en muestra Sociedad como valoramos e incumplimos la Ley y el Orden.",https://www.lanacion.com.ar/2177132-carlos-menem-celebro-alianza-massa-schiaretti-urtubey,RRRIOS,,Política,"Carlos Menem celebró la alianza entre Massa, Schiaretti, Urtubey y Pichetto: ""Va a ganar las elecciones""",,,330,269
13089,False,16:38 30/09/2018,,204,0.0,"Compartí la información confiable y la opinión de los especialistas más prestigiosos con este link: Rogelio Frigerio: ""Tenemos que recuperar la confianza que perdimos de la clase media"" - URL: ""https://www.lanacion.com.ar/2177044-rogelio-frigerio-tenemos-recuperar-confianza-perdimos-clase - Copyright © LA NACION ",https://www.lanacion.com.ar/2177044-rogelio-frigerio-tenemos-recuperar-confianza-perdimos-clase,rbizaj1,,Política,"Rogelio Frigerio: ""Tenemos que recuperar la confianza que perdimos de la clase media""",,,314,278
13523,False,00:01 01/10/2018,1.0,206,1.0,"Lo importante es que CABA es la sede de las olimpíadas mundiales de la juventud 2018... a disfrutarlas muchachos... no ha lugar a esta nota intrascendente, ni los quejosos que todo el tiempo viven amargados!!",https://www.lanacion.com.ar/2177138-a-partir-manana-buenos-aires-estara-sitiada,Ossie_Mu,Fernando J. de Aróstegui,Sociedad,"Circular, una odisea en Buenos Aires por los cortes para los juegos olímpicos",,,208,174
14000,False,23:53 30/09/2018,3.0,209,0.0,Es increíble que LN  llame prefecto a un cabo.  El grado de PREFECTO corresponde al personal superior y es equivalente al COMANDANTE de Gendarmeria.  Los medios periodísticos están acostambrados a llamarlos asi erróneamente. ,https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,pikybayres,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,225,189
14045,False,19:55 30/09/2018,2.0,209,4.0,"ESTUVE ESCUCHANDO A LA PERIODISTA DE TN, CECILIA INSINGA, Y LA VERDAD QUE PARA QUE INVESTIGARÁ LA JUSTICIA SI ELLA TIENE TODO ARREGLADO, YA SABE TODO LO QUE PASO, LA VERDAD QUE ESTA GENTE PREJUZGA Y HACE UN RELATO COMO SI FUERA ASI LO QUE SUCEDIO, YO LE DIRIA QUE ESOS COMENTARIOS LOS HICIERA DESPUES DE QUE LA JUSTICIA DE UN VEREDICTO SOBRE LO SUCEDIDO. ",https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,LUIS1617,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,355,290
14145,True,15:39 30/09/2018,1.0,209,1.0,"@tuvi7868 se dice, aparentemente no está comprobado, entonces no podría el periodista asegurar que es de alguna fuerza y qué grado tiene.",https://www.lanacion.com.ar/2177120-peaje-muerte-discusion-tiro-arma-pelea-autopista,luisa22,,Sociedad,"Un prefecto discutió con otro automovilista, se bajó del vehículo con un arma y lo mató en la Illia",,,137,116
14446,False,17:07 01/10/2018,,214,0.0,Ahora maradona le da notas a Clarin. mamadera.,https://www.lanacion.com.ar/2177420-lionel-scaloni-su-charla-lionel-messi-lo,contateotro,,Deportes,Lionel Scaloni: su charla con Lionel Messi y lo que pasó con los históricos en el Mundial,,,46,39
16049,True,14:43 01/10/2018,,223,0.0,@amazona2 @guillermo_2010 @agapitoperez el respeto se gana ... y lo que comentan en este diario no es para nada de respetar ... asi que no esperes diplomacia de varios de nosotros en este diario.,https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,guillermo_2010,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,,195,162
16868,True,11:50 01/10/2018,,223,0.0,"@aubrac pasa que sabes mas que los robots que escriben notas (no es chiste, hay menos redactores, mas bots en la nacion)",https://www.lanacion.com.ar/2177357-chile-bolivia-disputa-salida-al-mar-corte,sf2000,,El Mundo,Fallo histórico: La Haya rechazó el reclamo de Bolivia para negociar con Chile la salida al mar,,,120,99
16911,False,15:02 01/10/2018,,225,2.0,"Los actos a los que Pisani se refieren son para denunciar la represión(mas de 1.000 heridos), la falta de garantías democráticas, los presos políticos y exiliados y la falta de independencia de los jueces, pero tal como lo cuenta parece que los CDR son radicales violentos, cuando lo único que hacen , al igual que el gobierno catalán es llamar a la desobediencia civil ante el ataque y la opresión del gobierno español, menos mal que otros medios internacionales, asociaciones de derechos humanos y periodistas serios lo denuncian, porque LN se ha tragado el relato de españistan.",https://www.lanacion.com.ar/2177329-alentados-su-gobierno-radicales-separatistas-toman-calles,transilium,Silvia Pisani,El Mundo,"Alentados por su gobierno, radicales separatistas toman las calles de Cataluña",,,581,485
17450,True,15:41 01/10/2018,1.0,234,0.0,@Rehojuma Berenztein no es periodista. Tampoco lo veo serio. Es un lobbysta. nada mas que eso.,https://www.lanacion.com.ar/2177404-cuadernos-coimas-szpolski-admitio-cobros-millonarios-involucro,pato_logico,Paz Rodríguez Niell,Política,Los cuadernos de las coimas: Szpolski admitió cobros millonarios e involucró a Abal Medina,,,94,79
17534,True,14:41 01/10/2018,3.0,234,0.0,@banana_repubIiK NOOO.....QUE LA POROTA ES CAPAZ DE QUEJARSE DICIENDO   QUE MACRI LE TIRO BARRO...Y MAGNETTO TAMBIEN..,https://www.lanacion.com.ar/2177404-cuadernos-coimas-szpolski-admitio-cobros-millonarios-involucro,pnogueira3,Paz Rodríguez Niell,Política,Los cuadernos de las coimas: Szpolski admitió cobros millonarios e involucró a Abal Medina,,,118,101
17918,False,08:24 03/10/2018,2.0,241,2.0,El periodista miente. Que mire la filmación. El VAR vió la jugada y la desestimó.,https://www.lanacion.com.ar/2177820-el-uso-del-var-no-advirtio-penal,figueroaalvaro56,,Deportes,River-Independiente: el uso del VAR no advirtió un penal de Javier Pinola sobre Martín Benítez,,,81,67
17932,False,07:38 03/10/2018,1.0,241,0.0,"Cuanto periodista de Boca,Closs,uno,pidiendo penal,mahacando contra arbitro,var,etc.,etc.",https://www.lanacion.com.ar/2177820-el-uso-del-var-no-advirtio-penal,hperez77,,Deportes,River-Independiente: el uso del VAR no advirtió un penal de Javier Pinola sobre Martín Benítez,,,89,83
18710,False,20:46 02/10/2018,,251,3.0,Que evidente es el afecto hacia este derechoso impresentable que tiene este diario de pésimo nivel... Lamentable es la tendencia tan notoria para favorecer la opinión sobre este chauvinista retogrado. En fin...,https://www.lanacion.com.ar/2177824-bolsonaro-saca-mas-ventaja-sondeos-amplia-sus,cristianivanf,Alberto Armendáriz,El Mundo,Bolsonaro saca más ventaja en los sondeos y amplía sus chances para el ballottage,,,210,179
18711,True,21:18 02/10/2018,9.0,251,1.0,"@cristianivanf Lo que no entiendo es el porqué estás en este diario e interviniendo en este foro si tanto te disgusta. ¿O te pagan por comentario contra el gobierno , la derecha, el liberalismo y todo lo que no es progre?",https://www.lanacion.com.ar/2177824-bolsonaro-saca-mas-ventaja-sondeos-amplia-sus,hdedomenici,Alberto Armendáriz,El Mundo,Bolsonaro saca más ventaja en los sondeos y amplía sus chances para el ballottage,,,221,181
18757,False,23:08 02/10/2018,,261,2.0,"Esta nota debería estar cerrada a comentarios. Andrea del Boca no es plebeya, sino que pertenece a la aristocracia mediática. Habría que protegerla de críticas.",https://www.lanacion.com.ar/2177813-la-justicia-inhibio-bienes-andrea-del-boca,ezechomer,,Política,La Justicia inhibió los bienes de Andrea del Boca y Julio De Vido por la novela Mamá Corazón,,,160,136
19689,False,18:35 03/10/2018,,290,0.0,"Por favor LA NACION no cierren los comentarios de las notas mas divertidas, las de decoraciòn que eran insuperables y ahora las de espectàculos estàn cerradas. Se pareceràn a Pàgina 12 que ni foro tiene!!!",https://www.lanacion.com.ar/2178089-rating-marcela-tinayre-sus-rubias-le-ganan,OmManiPadme,,Espectáculos,"Rating: Marcela Tinayre y sus ""rubias"" le ganan al nuevo programa de Pampita Ardohain",,,205,171
20537,False,09:13 04/10/2018,6.0,292,0.0,"Conoci el recinto del Congreso de la Nacion en el gob. de Alfonsin, es un mundo aparte en medio de BS.As. con personas como esta mujer, idem hombres, son DETESTABLES y ganan fortunas, todo empleado de alli adentro pertenece a otro mundo. ABUSAN de todo, al educaci;on por doquier, etc. A la vez un lugar de pel'icula, cuantos filmes podr'ian generarse o mejor una serie, ganar'iamos sin duda premios y seguidores por doquier. Es otro MUNDO !!! ( iba por trabajo a concertar citas de actos )",https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,Charosuarez,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",,,490,404
20670,False,22:00 03/10/2018,1.0,292,0.0,"Tom & Jerry.......iniciarian acciones legales contra la Nacion Argentina por compararlos..............con 
semejantes mamarrachos.................",https://www.lanacion.com.ar/2178184-una-diputada-llamo-gato-mauricio-macri-jerry,elguga,,Política,"Una diputada llamó ""gato"" a Mauricio Macri y ""Jerry"" a Marcos Peña durante el informe de gestión",,,149,137
21588,False,16:49 06/10/2018,,311,0.0,Para la nacion son estilos!!!! Bue.. quedamos asi!,https://www.lanacion.com.ar/2178548-bolsonaro-vs-haddad-dos-estilos-pugna-elecciones,anaesnaola,,El Mundo,"Bolsonaro vs. Haddad, dos estilos en pugna en las elecciones de Brasil",,,50,43
21895,False,20:25 04/10/2018,3.0,323,0.0,"Esos jueces corruptos, Catucci, Riggi y Mahiques lo absolvieron, pero se sabe que Menen fue culpable de ese delito de tráfico de armas y de la muerte de 7 personas en la explosión de la Fábrica de armas de Río Tercero en Noviembre de 1995, entre otros delitos. Los dos hermanos Menen tienen características de sociópatas, no tienen conciencia de sus delitos ni sienten remordimiento ni culpa. Eso se percibe claramente por sus dichos en esta nota.",https://www.lanacion.com.ar/2178551-el-fallo-es-final-larga-persecucion-judicial,Just49Sot,,Política,"""El fallo es el final de una larga persecución judicial"", dijo Eduardo Menem tras la absolución de su hermano",,,447,371
22017,False,20:26 04/10/2018,,325,0.0,"Elcorchito ,sSusana y Galimberti ,estafaron medio pais ,para La nacion es Sagrada asi comp Mirta Legrand. ",https://www.lanacion.com.ar/2178504-corcho-rodriguez-reconocio-haber-cobrado-u35-millones,juanjorgesalzman,Iván Ruiz,Política,"""Corcho"" Rodríguez reconoció haber cobrado US$3,5 millones de Odebrecht",,,106,90
22051,False,19:35 04/10/2018,1.0,325,2.0,Que raro que La nacion no diga que fue pareja de Susana Gimenez…..,https://www.lanacion.com.ar/2178504-corcho-rodriguez-reconocio-haber-cobrado-u35-millones,juanjorgesalzman,Iván Ruiz,Política,"""Corcho"" Rodríguez reconoció haber cobrado US$3,5 millones de Odebrecht",,,66,54
22474,True,00:21 05/10/2018,1.0,326,0.0,"@AlanBiqqeNotDead @banana_repubIiK @Dreamwever Salió en este diario. No sé, por ahi leí mal.",https://www.lanacion.com.ar/2178599-garavano-tormenta-macri-rechazo-su-renuncia-le,Naty_Mercurio_XI,Santiago Dapelo,Sociedad,"Las 24 horas de vértigo de Garavano, de la renuncia al respaldo de Macri",,,92,80
23401,False,04:41 05/10/2018,7.0,328,0.0,"La Nacion, no le importa al periodista lo que hayan hecho las indias? Ponen en duda los dichos de la blanca y a priori dan pir hecho elcuento de las indias? Por algo la policia defendio a la ciudadana, ante el odio de las indias....",https://www.lanacion.com.ar/2178578-hablo-mujer-agredio-jovenes-venezolanas-las-canitas,mirabeau,,Sociedad,Habló la mujer que agredió a las jóvenes venezolanas en Las Cañitas,,,232,188
24457,True,10:40 07/10/2018,3.0,362,0.0,@tomas_deaquino La Nacion selecciona como todo el mundo .,https://www.lanacion.com.ar/2179229-juegos-olimpicos-juventud-ceremonia-inaugural-fotos,rheraclito,Fernando Vergara,Deportes,Juegos Olímpicos de la Juventud: así se vivió la ceremonia inaugural en pleno centro porteño,,,57,49
25659,True,17:42 06/10/2018,1.0,367,1.0,"@jorgerai jajajaja Todo es posible. En una nota de LN sobre partos, el forista Nacho escribió que pasó 3.",https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,lsmith9,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",,,105,87
25726,False,17:21 06/10/2018,1.0,367,0.0,ME QUEJABA DE LA FALTA DE DIVERSIÓN DEL FORO Y ESTABA MRCE44 EN ESTA NOTA. ,https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,jorgerai,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",,,75,60
25866,True,15:32 06/10/2018,5.0,367,7.0,"LN apila todo y no me permite corregir.

Son $212MIL MILLONES. 
Estamos a 30 DÍAS del JUICIO
13:48 - 5 oct. 2018",https://www.lanacion.com.ar/2179174-los-principales-bancos-del-mundo-confirmaron-su,ChrisMB,Rafael Mathus Ruiz,Economía,"Dietrich dijo que vio ""mucho interés"" de los bancos en participar en el fideicomiso de la PPP",,,124,105
26651,False,22:29 06/10/2018,2.0,382,4.0,"Esta Sra se cree dueña de la verdad y vive denunciando cosas que pasaron y que son ciertas, ahora si no fuera por los cuadernos de las coimas que aportó un periodista en una investigación con la ex de Centeno sus colegas jueces, nunca hubieran investigado nada,o sea , que no se crea la héroe de nada y menos creer que la tienen que consultar por cada decisión de gobierno,un poco de sensatez Dra ya hincha bastante su actitud.",https://www.lanacion.com.ar/2179233-carrio-indignada-cambio-afip-equivale-aliarse-echegaray,sarrachea,,Política,"Carrió, indignada por un cambio en la AFIP: ""Equivale a aliarse con Echegaray y su gente""",,,427,349
27439,False,16:20 08/10/2018,3.0,402,0.0,La culpa la tiene Magneto y Clarin que engañan al electorado...,https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,monica89,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",,,63,53
27544,True,12:57 08/10/2018,1.0,402,0.0,@lalberto3 @Myanki @jacq99 porque no puede: en LN el promedio es un biinario psicotico rabiosos y ciego...y asi se continua enganiando a si mismo,https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,jacq99,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",,,145,122
28901,False,08:04 07/10/2018,1.0,410,1.0,¿Siempre la culpa de lo que le pasa a los hombres la tienen las mujeres? ¿Qué tenía que hacer? ¿Quedarse calladita? Después preguntan qué es el machismo. Esta nota es el mejor ejemplo.,https://www.lanacion.com.ar/2179378-kloosterboer-culpable-gaudio-perdiera-el-partido-su,dragon07,,Espectáculos,"Kloosterboer, ¿culpable de que Gaudio perdiera ""el partido de su vida""?",,,184,152
29369,False,18:37 07/10/2018,1.0,412,1.0,"..AVISENLE A M.MACRI Q' LA GENTE LO VOTO PARA Q'META EN CANA A ......KRISTINA  ,, TAMBIEN AVISENLE Q' CLARIN / NACIÓN  Y MUCHOS PERIODISTAS MÁS ,,LO APOYARON  PARA Q' META EN  CANA A KRISTINA,,,  Y AHORA DICE Q' NO ES BUENO Q' UN EX PESIDENTE.......... BLA,BLA,BLA,..............................MACRI SE METIO EN   LA FOSA SOLITO,. .............",https://www.lanacion.com.ar/2179413-elisa-carrio-macri-va-tener-elegir-pero,jpepe15,,Política,"Elisa Carrió aclara que no romperá con Cambiemos, pero insiste con que ""la impunidad no es negociable""",,,345,286
30136,False,14:17 07/10/2018,11.0,413,0.0,"ESTA NOTA DE HOY A ESTE PAYASO PANQUEQUE ,ES A FAVOR DEL PRESIDENTE,.
CUANDO APARECE SE HACE GOLES EN CONTRA,MENTIROSO,FALSO,TRAIDOR Q MAS HAY MUCHOS CANTRIS EN TIGRE NO ,!!!!",https://www.lanacion.com.ar/2179397-para-massa-pelea-macri-carrio-se-esta,crivero27,,Política,"Para Massa, la interna entre Macri y Carrió ""se está transformando en un gran papelón""",,,178,151
